2048x2048 bmm transpose 4,,,
elapsed time,power,no of threads,
elapsed time = 269.50 | seconds power is 13 | number of threads is 10 | block size is 64,,,
elapsed time = 272.81 | seconds power is 14 | number of threads is 10 | block size is 64,,,
elapsed time = 276.11 | seconds power is 15 | number of threads is 10 | block size is 64,,,
elapsed time = 279.41 | seconds power is 16 | number of threads is 10 | block size is 64,,,
2048 10 thread done,,,
elapsed time = 3.95 | seconds power is 2 | number of threads is 12 | block size is 4,,,
elapsed time = 7.89 | seconds power is 3 | number of threads is 12 | block size is 4,,,
elapsed time = 11.83 | seconds power is 4 | number of threads is 12 | block size is 4,,,
elapsed time = 15.77 | seconds power is 5 | number of threads is 12 | block size is 4,,,
elapsed time = 19.74 | seconds power is 6 | number of threads is 12 | block size is 4,,,
elapsed time = 23.71 | seconds power is 7 | number of threads is 12 | block size is 4,,,
elapsed time = 27.68 | seconds power is 8 | number of threads is 12 | block size is 4,,,
elapsed time = 31.64 | seconds power is 9 | number of threads is 12 | block size is 4,,,
elapsed time = 35.59 | seconds power is 10 | number of threads is 12 | block size is 4,,,
elapsed time = 39.53 | seconds power is 11 | number of threads is 12 | block size is 4,,,
elapsed time = 43.48 | seconds power is 12 | number of threads is 12 | block size is 4,,,
elapsed time = 47.43 | seconds power is 13 | number of threads is 12 | block size is 4,,,
elapsed time = 51.38 | seconds power is 14 | number of threads is 12 | block size is 4,,,
elapsed time = 55.36 | seconds power is 15 | number of threads is 12 | block size is 4,,,
elapsed time = 59.32 | seconds power is 16 | number of threads is 12 | block size is 4,,,
elapsed time = 62.51 | seconds power is 2 | number of threads is 12 | block size is 8,,,
elapsed time = 65.75 | seconds power is 3 | number of threads is 12 | block size is 8,,,
elapsed time = 68.95 | seconds power is 4 | number of threads is 12 | block size is 8,,,
elapsed time = 72.12 | seconds power is 5 | number of threads is 12 | block size is 8,,,
elapsed time = 75.32 | seconds power is 6 | number of threads is 12 | block size is 8,,,
elapsed time = 78.55 | seconds power is 7 | number of threads is 12 | block size is 8,,,
elapsed time = 81.76 | seconds power is 8 | number of threads is 12 | block size is 8,,,
elapsed time = 84.97 | seconds power is 9 | number of threads is 12 | block size is 8,,,
elapsed time = 88.21 | seconds power is 10 | number of threads is 12 | block size is 8,,,
elapsed time = 91.46 | seconds power is 11 | number of threads is 12 | block size is 8,,,
elapsed time = 94.71 | seconds power is 12 | number of threads is 12 | block size is 8,,,
elapsed time = 97.95 | seconds power is 13 | number of threads is 12 | block size is 8,,,
elapsed time = 101.17 | seconds power is 14 | number of threads is 12 | block size is 8,,,
elapsed time = 104.37 | seconds power is 15 | number of threads is 12 | block size is 8,,,
elapsed time = 107.63 | seconds power is 16 | number of threads is 12 | block size is 8,,,
elapsed time = 110.71 | seconds power is 2 | number of threads is 12 | block size is 16,,,
elapsed time = 113.78 | seconds power is 3 | number of threads is 12 | block size is 16,,,
elapsed time = 116.86 | seconds power is 4 | number of threads is 12 | block size is 16,,,
elapsed time = 119.94 | seconds power is 5 | number of threads is 12 | block size is 16,,,
elapsed time = 122.99 | seconds power is 6 | number of threads is 12 | block size is 16,,,
elapsed time = 126.06 | seconds power is 7 | number of threads is 12 | block size is 16,,,
elapsed time = 129.09 | seconds power is 8 | number of threads is 12 | block size is 16,,,
elapsed time = 132.11 | seconds power is 9 | number of threads is 12 | block size is 16,,,
elapsed time = 135.14 | seconds power is 10 | number of threads is 12 | block size is 16,,,
elapsed time = 138.19 | seconds power is 11 | number of threads is 12 | block size is 16,,,
elapsed time = 141.24 | seconds power is 12 | number of threads is 12 | block size is 16,,,
elapsed time = 144.31 | seconds power is 13 | number of threads is 12 | block size is 16,,,
elapsed time = 147.43 | seconds power is 14 | number of threads is 12 | block size is 16,,,
elapsed time = 150.57 | seconds power is 15 | number of threads is 12 | block size is 16,,,
elapsed time = 153.62 | seconds power is 16 | number of threads is 12 | block size is 16,,,
elapsed time = 156.82 | seconds power is 2 | number of threads is 12 | block size is 32,,,
elapsed time = 159.93 | seconds power is 3 | number of threads is 12 | block size is 32,,,
elapsed time = 163.05 | seconds power is 4 | number of threads is 12 | block size is 32,,,
elapsed time = 165.98 | seconds power is 5 | number of threads is 12 | block size is 32,,,
elapsed time = 169.11 | seconds power is 6 | number of threads is 12 | block size is 32,,,
elapsed time = 172.05 | seconds power is 7 | number of threads is 12 | block size is 32,,,
elapsed time = 175.21 | seconds power is 8 | number of threads is 12 | block size is 32,,,
elapsed time = 178.35 | seconds power is 9 | number of threads is 12 | block size is 32,,,
elapsed time = 181.56 | seconds power is 10 | number of threads is 12 | block size is 32,,,
elapsed time = 184.65 | seconds power is 11 | number of threads is 12 | block size is 32,,,
elapsed time = 187.73 | seconds power is 12 | number of threads is 12 | block size is 32,,,
elapsed time = 190.88 | seconds power is 13 | number of threads is 12 | block size is 32,,,
elapsed time = 193.97 | seconds power is 14 | number of threads is 12 | block size is 32,,,
elapsed time = 197.06 | seconds power is 15 | number of threads is 12 | block size is 32,,,
elapsed time = 200.18 | seconds power is 16 | number of threads is 12 | block size is 32,,,
elapsed time = 203.30 | seconds power is 2 | number of threads is 12 | block size is 64,,,
elapsed time = 206.40 | seconds power is 3 | number of threads is 12 | block size is 64,,,
elapsed time = 209.51 | seconds power is 4 | number of threads is 12 | block size is 64,,,
elapsed time = 212.56 | seconds power is 5 | number of threads is 12 | block size is 64,,,
elapsed time = 215.85 | seconds power is 6 | number of threads is 12 | block size is 64,,,
elapsed time = 218.89 | seconds power is 7 | number of threads is 12 | block size is 64,,,
elapsed time = 222.00 | seconds power is 8 | number of threads is 12 | block size is 64,,,
elapsed time = 225.08 | seconds power is 9 | number of threads is 12 | block size is 64,,,
elapsed time = 228.19 | seconds power is 10 | number of threads is 12 | block size is 64,,,
elapsed time = 231.31 | seconds power is 11 | number of threads is 12 | block size is 64,,,
elapsed time = 234.43 | seconds power is 12 | number of threads is 12 | block size is 64,,,
elapsed time = 237.54 | seconds power is 13 | number of threads is 12 | block size is 64,,,
elapsed time = 240.69 | seconds power is 14 | number of threads is 12 | block size is 64,,,
elapsed time = 243.80 | seconds power is 15 | number of threads is 12 | block size is 64,,,
elapsed time = 246.85 | seconds power is 16 | number of threads is 12 | block size is 64,,,
2048 12 thread done,,,
elapsed time = 4.00 | seconds power is 2 | number of threads is 14 | block size is 4,,,
elapsed time = 7.96 | seconds power is 3 | number of threads is 14 | block size is 4,,,
elapsed time = 11.91 | seconds power is 4 | number of threads is 14 | block size is 4,,,
elapsed time = 15.95 | seconds power is 5 | number of threads is 14 | block size is 4,,,
elapsed time = 19.96 | seconds power is 6 | number of threads is 14 | block size is 4,,,
elapsed time = 23.95 | seconds power is 7 | number of threads is 14 | block size is 4,,,
elapsed time = 27.93 | seconds power is 8 | number of threads is 14 | block size is 4,,,
elapsed time = 32.34 | seconds power is 9 | number of threads is 14 | block size is 4,,,
elapsed time = 36.40 | seconds power is 10 | number of threads is 14 | block size is 4,,,
elapsed time = 40.51 | seconds power is 11 | number of threads is 14 | block size is 4,,,
elapsed time = 44.51 | seconds power is 12 | number of threads is 14 | block size is 4,,,
elapsed time = 48.55 | seconds power is 13 | number of threads is 14 | block size is 4,,,
elapsed time = 52.56 | seconds power is 14 | number of threads is 14 | block size is 4,,,
elapsed time = 56.56 | seconds power is 15 | number of threads is 14 | block size is 4,,,
elapsed time = 60.59 | seconds power is 16 | number of threads is 14 | block size is 4,,,
elapsed time = 63.88 | seconds power is 2 | number of threads is 14 | block size is 8,,,
elapsed time = 67.05 | seconds power is 3 | number of threads is 14 | block size is 8,,,
elapsed time = 70.23 | seconds power is 4 | number of threads is 14 | block size is 8,,,
elapsed time = 73.43 | seconds power is 5 | number of threads is 14 | block size is 8,,,
elapsed time = 76.61 | seconds power is 6 | number of threads is 14 | block size is 8,,,
elapsed time = 79.86 | seconds power is 7 | number of threads is 14 | block size is 8,,,
elapsed time = 83.05 | seconds power is 8 | number of threads is 14 | block size is 8,,,
elapsed time = 86.22 | seconds power is 9 | number of threads is 14 | block size is 8,,,
elapsed time = 89.41 | seconds power is 10 | number of threads is 14 | block size is 8,,,
elapsed time = 92.55 | seconds power is 11 | number of threads is 14 | block size is 8,,,
elapsed time = 95.72 | seconds power is 12 | number of threads is 14 | block size is 8,,,
elapsed time = 98.93 | seconds power is 13 | number of threads is 14 | block size is 8,,,
elapsed time = 102.09 | seconds power is 14 | number of threads is 14 | block size is 8,,,
elapsed time = 105.23 | seconds power is 15 | number of threads is 14 | block size is 8,,,
elapsed time = 108.49 | seconds power is 16 | number of threads is 14 | block size is 8,,,
elapsed time = 111.54 | seconds power is 2 | number of threads is 14 | block size is 16,,,
elapsed time = 114.65 | seconds power is 3 | number of threads is 14 | block size is 16,,,
elapsed time = 117.85 | seconds power is 4 | number of threads is 14 | block size is 16,,,
elapsed time = 120.89 | seconds power is 5 | number of threads is 14 | block size is 16,,,
elapsed time = 123.96 | seconds power is 6 | number of threads is 14 | block size is 16,,,
elapsed time = 127.16 | seconds power is 7 | number of threads is 14 | block size is 16,,,
elapsed time = 130.20 | seconds power is 8 | number of threads is 14 | block size is 16,,,
elapsed time = 133.41 | seconds power is 9 | number of threads is 14 | block size is 16,,,
elapsed time = 136.47 | seconds power is 10 | number of threads is 14 | block size is 16,,,
elapsed time = 139.54 | seconds power is 11 | number of threads is 14 | block size is 16,,,
elapsed time = 142.72 | seconds power is 12 | number of threads is 14 | block size is 16,,,
elapsed time = 145.84 | seconds power is 13 | number of threads is 14 | block size is 16,,,
elapsed time = 148.92 | seconds power is 14 | number of threads is 14 | block size is 16,,,
elapsed time = 151.98 | seconds power is 15 | number of threads is 14 | block size is 16,,,
elapsed time = 155.20 | seconds power is 16 | number of threads is 14 | block size is 16,,,
elapsed time = 158.45 | seconds power is 2 | number of threads is 14 | block size is 32,,,
elapsed time = 161.58 | seconds power is 3 | number of threads is 14 | block size is 32,,,
elapsed time = 164.69 | seconds power is 4 | number of threads is 14 | block size is 32,,,
elapsed time = 167.90 | seconds power is 5 | number of threads is 14 | block size is 32,,,
elapsed time = 171.03 | seconds power is 6 | number of threads is 14 | block size is 32,,,
elapsed time = 174.21 | seconds power is 7 | number of threads is 14 | block size is 32,,,
elapsed time = 177.36 | seconds power is 8 | number of threads is 14 | block size is 32,,,
elapsed time = 180.49 | seconds power is 9 | number of threads is 14 | block size is 32,,,
elapsed time = 183.62 | seconds power is 10 | number of threads is 14 | block size is 32,,,
elapsed time = 186.81 | seconds power is 11 | number of threads is 14 | block size is 32,,,
elapsed time = 190.07 | seconds power is 12 | number of threads is 14 | block size is 32,,,
elapsed time = 193.32 | seconds power is 13 | number of threads is 14 | block size is 32,,,
elapsed time = 196.50 | seconds power is 14 | number of threads is 14 | block size is 32,,,
elapsed time = 199.67 | seconds power is 15 | number of threads is 14 | block size is 32,,,
elapsed time = 202.86 | seconds power is 16 | number of threads is 14 | block size is 32,,,
elapsed time = 206.22 | seconds power is 2 | number of threads is 14 | block size is 64,,,
elapsed time = 209.05 | seconds power is 3 | number of threads is 14 | block size is 64,,,
elapsed time = 211.97 | seconds power is 4 | number of threads is 14 | block size is 64,,,
elapsed time = 215.33 | seconds power is 5 | number of threads is 14 | block size is 64,,,
elapsed time = 218.61 | seconds power is 6 | number of threads is 14 | block size is 64,,,
elapsed time = 221.93 | seconds power is 7 | number of threads is 14 | block size is 64,,,
elapsed time = 225.34 | seconds power is 8 | number of threads is 14 | block size is 64,,,
elapsed time = 228.67 | seconds power is 9 | number of threads is 14 | block size is 64,,,
elapsed time = 231.93 | seconds power is 10 | number of threads is 14 | block size is 64,,,
elapsed time = 235.35 | seconds power is 11 | number of threads is 14 | block size is 64,,,
elapsed time = 238.68 | seconds power is 12 | number of threads is 14 | block size is 64,,,
elapsed time = 242.07 | seconds power is 13 | number of threads is 14 | block size is 64,,,
elapsed time = 245.37 | seconds power is 14 | number of threads is 14 | block size is 64,,,
elapsed time = 248.70 | seconds power is 15 | number of threads is 14 | block size is 64,,,
elapsed time = 252.07 | seconds power is 16 | number of threads is 14 | block size is 64,,,
2048 14 thread done,,,
elapsed time = 3.70 | seconds power is 2 | number of threads is 16 | block size is 4,,,
elapsed time = 7.37 | seconds power is 3 | number of threads is 16 | block size is 4,,,
elapsed time = 11.00 | seconds power is 4 | number of threads is 16 | block size is 4,,,
elapsed time = 14.69 | seconds power is 5 | number of threads is 16 | block size is 4,,,
elapsed time = 18.34 | seconds power is 6 | number of threads is 16 | block size is 4,,,
elapsed time = 22.06 | seconds power is 7 | number of threads is 16 | block size is 4,,,
elapsed time = 25.76 | seconds power is 8 | number of threads is 16 | block size is 4,,,
elapsed time = 29.48 | seconds power is 9 | number of threads is 16 | block size is 4,,,
elapsed time = 33.18 | seconds power is 10 | number of threads is 16 | block size is 4,,,
elapsed time = 36.93 | seconds power is 11 | number of threads is 16 | block size is 4,,,
elapsed time = 40.63 | seconds power is 12 | number of threads is 16 | block size is 4,,,
elapsed time = 44.33 | seconds power is 13 | number of threads is 16 | block size is 4,,,
elapsed time = 48.01 | seconds power is 14 | number of threads is 16 | block size is 4,,,
elapsed time = 51.70 | seconds power is 15 | number of threads is 16 | block size is 4,,,
elapsed time = 55.44 | seconds power is 16 | number of threads is 16 | block size is 4,,,
elapsed time = 58.48 | seconds power is 2 | number of threads is 16 | block size is 8,,,
elapsed time = 61.51 | seconds power is 3 | number of threads is 16 | block size is 8,,,
elapsed time = 64.54 | seconds power is 4 | number of threads is 16 | block size is 8,,,
elapsed time = 67.58 | seconds power is 5 | number of threads is 16 | block size is 8,,,
elapsed time = 70.64 | seconds power is 6 | number of threads is 16 | block size is 8,,,
elapsed time = 73.73 | seconds power is 7 | number of threads is 16 | block size is 8,,,
elapsed time = 76.77 | seconds power is 8 | number of threads is 16 | block size is 8,,,
elapsed time = 79.80 | seconds power is 9 | number of threads is 16 | block size is 8,,,
elapsed time = 82.83 | seconds power is 10 | number of threads is 16 | block size is 8,,,
elapsed time = 85.89 | seconds power is 11 | number of threads is 16 | block size is 8,,,
elapsed time = 89.00 | seconds power is 12 | number of threads is 16 | block size is 8,,,
elapsed time = 92.08 | seconds power is 13 | number of threads is 16 | block size is 8,,,
elapsed time = 95.08 | seconds power is 14 | number of threads is 16 | block size is 8,,,
elapsed time = 98.17 | seconds power is 15 | number of threads is 16 | block size is 8,,,
elapsed time = 101.15 | seconds power is 16 | number of threads is 16 | block size is 8,,,
elapsed time = 104.16 | seconds power is 2 | number of threads is 16 | block size is 16,,,
elapsed time = 107.18 | seconds power is 3 | number of threads is 16 | block size is 16,,,
elapsed time = 110.18 | seconds power is 4 | number of threads is 16 | block size is 16,,,
elapsed time = 113.12 | seconds power is 5 | number of threads is 16 | block size is 16,,,
elapsed time = 116.11 | seconds power is 6 | number of threads is 16 | block size is 16,,,
elapsed time = 119.12 | seconds power is 7 | number of threads is 16 | block size is 16,,,
elapsed time = 122.08 | seconds power is 8 | number of threads is 16 | block size is 16,,,
elapsed time = 125.00 | seconds power is 9 | number of threads is 16 | block size is 16,,,
elapsed time = 127.96 | seconds power is 10 | number of threads is 16 | block size is 16,,,
elapsed time = 130.98 | seconds power is 11 | number of threads is 16 | block size is 16,,,
elapsed time = 133.95 | seconds power is 12 | number of threads is 16 | block size is 16,,,
elapsed time = 136.89 | seconds power is 13 | number of threads is 16 | block size is 16,,,
elapsed time = 139.89 | seconds power is 14 | number of threads is 16 | block size is 16,,,
elapsed time = 142.86 | seconds power is 15 | number of threads is 16 | block size is 16,,,
elapsed time = 145.79 | seconds power is 16 | number of threads is 16 | block size is 16,,,
elapsed time = 148.76 | seconds power is 2 | number of threads is 16 | block size is 32,,,
elapsed time = 151.71 | seconds power is 3 | number of threads is 16 | block size is 32,,,
elapsed time = 154.70 | seconds power is 4 | number of threads is 16 | block size is 32,,,
elapsed time = 157.64 | seconds power is 5 | number of threads is 16 | block size is 32,,,
elapsed time = 160.57 | seconds power is 6 | number of threads is 16 | block size is 32,,,
elapsed time = 163.47 | seconds power is 7 | number of threads is 16 | block size is 32,,,
elapsed time = 166.38 | seconds power is 8 | number of threads is 16 | block size is 32,,,
elapsed time = 169.31 | seconds power is 9 | number of threads is 16 | block size is 32,,,
elapsed time = 172.23 | seconds power is 10 | number of threads is 16 | block size is 32,,,
elapsed time = 175.19 | seconds power is 11 | number of threads is 16 | block size is 32,,,
elapsed time = 178.15 | seconds power is 12 | number of threads is 16 | block size is 32,,,
elapsed time = 181.09 | seconds power is 13 | number of threads is 16 | block size is 32,,,
elapsed time = 184.02 | seconds power is 14 | number of threads is 16 | block size is 32,,,
elapsed time = 186.91 | seconds power is 15 | number of threads is 16 | block size is 32,,,
elapsed time = 189.85 | seconds power is 16 | number of threads is 16 | block size is 32,,,
elapsed time = 193.38 | seconds power is 2 | number of threads is 16 | block size is 64,,,
elapsed time = 196.48 | seconds power is 3 | number of threads is 16 | block size is 64,,,
elapsed time = 199.55 | seconds power is 4 | number of threads is 16 | block size is 64,,,
elapsed time = 202.49 | seconds power is 5 | number of threads is 16 | block size is 64,,,
elapsed time = 205.51 | seconds power is 6 | number of threads is 16 | block size is 64,,,
elapsed time = 208.45 | seconds power is 7 | number of threads is 16 | block size is 64,,,
elapsed time = 211.46 | seconds power is 8 | number of threads is 16 | block size is 64,,,
elapsed time = 214.39 | seconds power is 9 | number of threads is 16 | block size is 64,,,
elapsed time = 217.36 | seconds power is 10 | number of threads is 16 | block size is 64,,,
elapsed time = 220.34 | seconds power is 11 | number of threads is 16 | block size is 64,,,
elapsed time = 223.27 | seconds power is 12 | number of threads is 16 | block size is 64,,,
elapsed time = 226.24 | seconds power is 13 | number of threads is 16 | block size is 64,,,
elapsed time = 229.22 | seconds power is 14 | number of threads is 16 | block size is 64,,,
elapsed time = 232.19 | seconds power is 15 | number of threads is 16 | block size is 64,,,
elapsed time = 235.16 | seconds power is 16 | number of threads is 16 | block size is 64,,,
2048 16 thread done,,,
