2048x2048 bmm transpose 5,,,
elapsed time,power,no of threads,
elapsed time = 269.01 | seconds power is 13 | number of threads is 10 | block size is 64,,,
elapsed time = 272.79 | seconds power is 14 | number of threads is 10 | block size is 64,,,
elapsed time = 275.83 | seconds power is 15 | number of threads is 10 | block size is 64,,,
elapsed time = 279.30 | seconds power is 16 | number of threads is 10 | block size is 64,,,
2048 10 thread done,,,
elapsed time = 4.14 | seconds power is 2 | number of threads is 12 | block size is 4,,,
elapsed time = 8.11 | seconds power is 3 | number of threads is 12 | block size is 4,,,
elapsed time = 12.02 | seconds power is 4 | number of threads is 12 | block size is 4,,,
elapsed time = 16.01 | seconds power is 5 | number of threads is 12 | block size is 4,,,
elapsed time = 19.97 | seconds power is 6 | number of threads is 12 | block size is 4,,,
elapsed time = 23.90 | seconds power is 7 | number of threads is 12 | block size is 4,,,
elapsed time = 27.84 | seconds power is 8 | number of threads is 12 | block size is 4,,,
elapsed time = 31.76 | seconds power is 9 | number of threads is 12 | block size is 4,,,
elapsed time = 35.67 | seconds power is 10 | number of threads is 12 | block size is 4,,,
elapsed time = 39.59 | seconds power is 11 | number of threads is 12 | block size is 4,,,
elapsed time = 43.54 | seconds power is 12 | number of threads is 12 | block size is 4,,,
elapsed time = 47.48 | seconds power is 13 | number of threads is 12 | block size is 4,,,
elapsed time = 51.40 | seconds power is 14 | number of threads is 12 | block size is 4,,,
elapsed time = 55.33 | seconds power is 15 | number of threads is 12 | block size is 4,,,
elapsed time = 59.27 | seconds power is 16 | number of threads is 12 | block size is 4,,,
elapsed time = 62.44 | seconds power is 2 | number of threads is 12 | block size is 8,,,
elapsed time = 65.65 | seconds power is 3 | number of threads is 12 | block size is 8,,,
elapsed time = 68.85 | seconds power is 4 | number of threads is 12 | block size is 8,,,
elapsed time = 72.04 | seconds power is 5 | number of threads is 12 | block size is 8,,,
elapsed time = 75.23 | seconds power is 6 | number of threads is 12 | block size is 8,,,
elapsed time = 78.43 | seconds power is 7 | number of threads is 12 | block size is 8,,,
elapsed time = 81.62 | seconds power is 8 | number of threads is 12 | block size is 8,,,
elapsed time = 84.82 | seconds power is 9 | number of threads is 12 | block size is 8,,,
elapsed time = 88.05 | seconds power is 10 | number of threads is 12 | block size is 8,,,
elapsed time = 91.33 | seconds power is 11 | number of threads is 12 | block size is 8,,,
elapsed time = 94.54 | seconds power is 12 | number of threads is 12 | block size is 8,,,
elapsed time = 97.72 | seconds power is 13 | number of threads is 12 | block size is 8,,,
elapsed time = 100.92 | seconds power is 14 | number of threads is 12 | block size is 8,,,
elapsed time = 104.26 | seconds power is 15 | number of threads is 12 | block size is 8,,,
elapsed time = 107.44 | seconds power is 16 | number of threads is 12 | block size is 8,,,
elapsed time = 110.52 | seconds power is 2 | number of threads is 12 | block size is 16,,,
elapsed time = 113.59 | seconds power is 3 | number of threads is 12 | block size is 16,,,
elapsed time = 116.66 | seconds power is 4 | number of threads is 12 | block size is 16,,,
elapsed time = 119.74 | seconds power is 5 | number of threads is 12 | block size is 16,,,
elapsed time = 122.80 | seconds power is 6 | number of threads is 12 | block size is 16,,,
elapsed time = 125.86 | seconds power is 7 | number of threads is 12 | block size is 16,,,
elapsed time = 128.93 | seconds power is 8 | number of threads is 12 | block size is 16,,,
elapsed time = 132.06 | seconds power is 9 | number of threads is 12 | block size is 16,,,
elapsed time = 135.15 | seconds power is 10 | number of threads is 12 | block size is 16,,,
elapsed time = 138.29 | seconds power is 11 | number of threads is 12 | block size is 16,,,
elapsed time = 141.36 | seconds power is 12 | number of threads is 12 | block size is 16,,,
elapsed time = 144.44 | seconds power is 13 | number of threads is 12 | block size is 16,,,
elapsed time = 147.49 | seconds power is 14 | number of threads is 12 | block size is 16,,,
elapsed time = 150.56 | seconds power is 15 | number of threads is 12 | block size is 16,,,
elapsed time = 153.63 | seconds power is 16 | number of threads is 12 | block size is 16,,,
elapsed time = 156.77 | seconds power is 2 | number of threads is 12 | block size is 32,,,
elapsed time = 159.61 | seconds power is 3 | number of threads is 12 | block size is 32,,,
elapsed time = 162.76 | seconds power is 4 | number of threads is 12 | block size is 32,,,
elapsed time = 165.90 | seconds power is 5 | number of threads is 12 | block size is 32,,,
elapsed time = 169.02 | seconds power is 6 | number of threads is 12 | block size is 32,,,
elapsed time = 172.26 | seconds power is 7 | number of threads is 12 | block size is 32,,,
elapsed time = 175.38 | seconds power is 8 | number of threads is 12 | block size is 32,,,
elapsed time = 178.46 | seconds power is 9 | number of threads is 12 | block size is 32,,,
elapsed time = 181.55 | seconds power is 10 | number of threads is 12 | block size is 32,,,
elapsed time = 184.64 | seconds power is 11 | number of threads is 12 | block size is 32,,,
elapsed time = 187.76 | seconds power is 12 | number of threads is 12 | block size is 32,,,
elapsed time = 190.86 | seconds power is 13 | number of threads is 12 | block size is 32,,,
elapsed time = 193.98 | seconds power is 14 | number of threads is 12 | block size is 32,,,
elapsed time = 197.22 | seconds power is 15 | number of threads is 12 | block size is 32,,,
elapsed time = 200.33 | seconds power is 16 | number of threads is 12 | block size is 32,,,
elapsed time = 203.50 | seconds power is 2 | number of threads is 12 | block size is 64,,,
elapsed time = 206.58 | seconds power is 3 | number of threads is 12 | block size is 64,,,
elapsed time = 209.66 | seconds power is 4 | number of threads is 12 | block size is 64,,,
elapsed time = 212.78 | seconds power is 5 | number of threads is 12 | block size is 64,,,
elapsed time = 215.88 | seconds power is 6 | number of threads is 12 | block size is 64,,,
elapsed time = 218.99 | seconds power is 7 | number of threads is 12 | block size is 64,,,
elapsed time = 222.18 | seconds power is 8 | number of threads is 12 | block size is 64,,,
elapsed time = 225.32 | seconds power is 9 | number of threads is 12 | block size is 64,,,
elapsed time = 228.42 | seconds power is 10 | number of threads is 12 | block size is 64,,,
elapsed time = 231.52 | seconds power is 11 | number of threads is 12 | block size is 64,,,
elapsed time = 234.65 | seconds power is 12 | number of threads is 12 | block size is 64,,,
elapsed time = 237.75 | seconds power is 13 | number of threads is 12 | block size is 64,,,
elapsed time = 240.88 | seconds power is 14 | number of threads is 12 | block size is 64,,,
elapsed time = 243.99 | seconds power is 15 | number of threads is 12 | block size is 64,,,
elapsed time = 247.17 | seconds power is 16 | number of threads is 12 | block size is 64,,,
2048 12 thread done,,,
elapsed time = 3.97 | seconds power is 2 | number of threads is 14 | block size is 4,,,
elapsed time = 8.09 | seconds power is 3 | number of threads is 14 | block size is 4,,,
elapsed time = 12.04 | seconds power is 4 | number of threads is 14 | block size is 4,,,
elapsed time = 16.09 | seconds power is 5 | number of threads is 14 | block size is 4,,,
elapsed time = 20.13 | seconds power is 6 | number of threads is 14 | block size is 4,,,
elapsed time = 24.17 | seconds power is 7 | number of threads is 14 | block size is 4,,,
elapsed time = 28.12 | seconds power is 8 | number of threads is 14 | block size is 4,,,
elapsed time = 32.08 | seconds power is 9 | number of threads is 14 | block size is 4,,,
elapsed time = 36.12 | seconds power is 10 | number of threads is 14 | block size is 4,,,
elapsed time = 40.12 | seconds power is 11 | number of threads is 14 | block size is 4,,,
elapsed time = 44.10 | seconds power is 12 | number of threads is 14 | block size is 4,,,
elapsed time = 48.10 | seconds power is 13 | number of threads is 14 | block size is 4,,,
elapsed time = 52.18 | seconds power is 14 | number of threads is 14 | block size is 4,,,
elapsed time = 56.13 | seconds power is 15 | number of threads is 14 | block size is 4,,,
elapsed time = 60.12 | seconds power is 16 | number of threads is 14 | block size is 4,,,
elapsed time = 63.43 | seconds power is 2 | number of threads is 14 | block size is 8,,,
elapsed time = 66.66 | seconds power is 3 | number of threads is 14 | block size is 8,,,
elapsed time = 69.84 | seconds power is 4 | number of threads is 14 | block size is 8,,,
elapsed time = 73.08 | seconds power is 5 | number of threads is 14 | block size is 8,,,
elapsed time = 76.32 | seconds power is 6 | number of threads is 14 | block size is 8,,,
elapsed time = 79.50 | seconds power is 7 | number of threads is 14 | block size is 8,,,
elapsed time = 82.66 | seconds power is 8 | number of threads is 14 | block size is 8,,,
elapsed time = 85.73 | seconds power is 9 | number of threads is 14 | block size is 8,,,
elapsed time = 88.91 | seconds power is 10 | number of threads is 14 | block size is 8,,,
elapsed time = 92.05 | seconds power is 11 | number of threads is 14 | block size is 8,,,
elapsed time = 95.19 | seconds power is 12 | number of threads is 14 | block size is 8,,,
elapsed time = 98.37 | seconds power is 13 | number of threads is 14 | block size is 8,,,
elapsed time = 101.48 | seconds power is 14 | number of threads is 14 | block size is 8,,,
elapsed time = 104.68 | seconds power is 15 | number of threads is 14 | block size is 8,,,
elapsed time = 107.79 | seconds power is 16 | number of threads is 14 | block size is 8,,,
elapsed time = 110.99 | seconds power is 2 | number of threads is 14 | block size is 16,,,
elapsed time = 114.11 | seconds power is 3 | number of threads is 14 | block size is 16,,,
elapsed time = 117.16 | seconds power is 4 | number of threads is 14 | block size is 16,,,
elapsed time = 120.34 | seconds power is 5 | number of threads is 14 | block size is 16,,,
elapsed time = 123.39 | seconds power is 6 | number of threads is 14 | block size is 16,,,
elapsed time = 126.45 | seconds power is 7 | number of threads is 14 | block size is 16,,,
elapsed time = 129.51 | seconds power is 8 | number of threads is 14 | block size is 16,,,
elapsed time = 132.68 | seconds power is 9 | number of threads is 14 | block size is 16,,,
elapsed time = 135.72 | seconds power is 10 | number of threads is 14 | block size is 16,,,
elapsed time = 138.90 | seconds power is 11 | number of threads is 14 | block size is 16,,,
elapsed time = 142.18 | seconds power is 12 | number of threads is 14 | block size is 16,,,
elapsed time = 145.54 | seconds power is 13 | number of threads is 14 | block size is 16,,,
elapsed time = 148.53 | seconds power is 14 | number of threads is 14 | block size is 16,,,
elapsed time = 151.72 | seconds power is 15 | number of threads is 14 | block size is 16,,,
elapsed time = 154.75 | seconds power is 16 | number of threads is 14 | block size is 16,,,
elapsed time = 157.93 | seconds power is 2 | number of threads is 14 | block size is 32,,,
elapsed time = 161.12 | seconds power is 3 | number of threads is 14 | block size is 32,,,
elapsed time = 164.27 | seconds power is 4 | number of threads is 14 | block size is 32,,,
elapsed time = 167.41 | seconds power is 5 | number of threads is 14 | block size is 32,,,
elapsed time = 170.54 | seconds power is 6 | number of threads is 14 | block size is 32,,,
elapsed time = 173.82 | seconds power is 7 | number of threads is 14 | block size is 32,,,
elapsed time = 176.88 | seconds power is 8 | number of threads is 14 | block size is 32,,,
elapsed time = 180.00 | seconds power is 9 | number of threads is 14 | block size is 32,,,
elapsed time = 183.11 | seconds power is 10 | number of threads is 14 | block size is 32,,,
elapsed time = 186.30 | seconds power is 11 | number of threads is 14 | block size is 32,,,
elapsed time = 189.47 | seconds power is 12 | number of threads is 14 | block size is 32,,,
elapsed time = 192.74 | seconds power is 13 | number of threads is 14 | block size is 32,,,
elapsed time = 195.83 | seconds power is 14 | number of threads is 14 | block size is 32,,,
elapsed time = 198.97 | seconds power is 15 | number of threads is 14 | block size is 32,,,
elapsed time = 202.18 | seconds power is 16 | number of threads is 14 | block size is 32,,,
elapsed time = 205.51 | seconds power is 2 | number of threads is 14 | block size is 64,,,
elapsed time = 209.02 | seconds power is 3 | number of threads is 14 | block size is 64,,,
elapsed time = 212.29 | seconds power is 4 | number of threads is 14 | block size is 64,,,
elapsed time = 215.73 | seconds power is 5 | number of threads is 14 | block size is 64,,,
elapsed time = 219.06 | seconds power is 6 | number of threads is 14 | block size is 64,,,
elapsed time = 222.34 | seconds power is 7 | number of threads is 14 | block size is 64,,,
elapsed time = 225.74 | seconds power is 8 | number of threads is 14 | block size is 64,,,
elapsed time = 229.05 | seconds power is 9 | number of threads is 14 | block size is 64,,,
elapsed time = 232.45 | seconds power is 10 | number of threads is 14 | block size is 64,,,
elapsed time = 235.76 | seconds power is 11 | number of threads is 14 | block size is 64,,,
elapsed time = 239.08 | seconds power is 12 | number of threads is 14 | block size is 64,,,
elapsed time = 242.50 | seconds power is 13 | number of threads is 14 | block size is 64,,,
elapsed time = 245.80 | seconds power is 14 | number of threads is 14 | block size is 64,,,
elapsed time = 249.14 | seconds power is 15 | number of threads is 14 | block size is 64,,,
elapsed time = 252.52 | seconds power is 16 | number of threads is 14 | block size is 64,,,
2048 14 thread done,,,
elapsed time = 3.63 | seconds power is 2 | number of threads is 16 | block size is 4,,,
elapsed time = 7.36 | seconds power is 3 | number of threads is 16 | block size is 4,,,
elapsed time = 11.03 | seconds power is 4 | number of threads is 16 | block size is 4,,,
elapsed time = 14.73 | seconds power is 5 | number of threads is 16 | block size is 4,,,
elapsed time = 18.41 | seconds power is 6 | number of threads is 16 | block size is 4,,,
elapsed time = 22.13 | seconds power is 7 | number of threads is 16 | block size is 4,,,
elapsed time = 25.82 | seconds power is 8 | number of threads is 16 | block size is 4,,,
elapsed time = 29.50 | seconds power is 9 | number of threads is 16 | block size is 4,,,
elapsed time = 33.22 | seconds power is 10 | number of threads is 16 | block size is 4,,,
elapsed time = 36.91 | seconds power is 11 | number of threads is 16 | block size is 4,,,
elapsed time = 40.60 | seconds power is 12 | number of threads is 16 | block size is 4,,,
elapsed time = 44.25 | seconds power is 13 | number of threads is 16 | block size is 4,,,
elapsed time = 47.95 | seconds power is 14 | number of threads is 16 | block size is 4,,,
elapsed time = 51.62 | seconds power is 15 | number of threads is 16 | block size is 4,,,
elapsed time = 55.39 | seconds power is 16 | number of threads is 16 | block size is 4,,,
elapsed time = 58.44 | seconds power is 2 | number of threads is 16 | block size is 8,,,
elapsed time = 61.54 | seconds power is 3 | number of threads is 16 | block size is 8,,,
elapsed time = 64.61 | seconds power is 4 | number of threads is 16 | block size is 8,,,
elapsed time = 67.67 | seconds power is 5 | number of threads is 16 | block size is 8,,,
elapsed time = 70.73 | seconds power is 6 | number of threads is 16 | block size is 8,,,
elapsed time = 73.75 | seconds power is 7 | number of threads is 16 | block size is 8,,,
elapsed time = 76.80 | seconds power is 8 | number of threads is 16 | block size is 8,,,
elapsed time = 79.84 | seconds power is 9 | number of threads is 16 | block size is 8,,,
elapsed time = 82.86 | seconds power is 10 | number of threads is 16 | block size is 8,,,
elapsed time = 85.88 | seconds power is 11 | number of threads is 16 | block size is 8,,,
elapsed time = 88.93 | seconds power is 12 | number of threads is 16 | block size is 8,,,
elapsed time = 91.97 | seconds power is 13 | number of threads is 16 | block size is 8,,,
elapsed time = 94.99 | seconds power is 14 | number of threads is 16 | block size is 8,,,
elapsed time = 98.01 | seconds power is 15 | number of threads is 16 | block size is 8,,,
elapsed time = 101.04 | seconds power is 16 | number of threads is 16 | block size is 8,,,
elapsed time = 103.97 | seconds power is 2 | number of threads is 16 | block size is 16,,,
elapsed time = 106.94 | seconds power is 3 | number of threads is 16 | block size is 16,,,
elapsed time = 109.95 | seconds power is 4 | number of threads is 16 | block size is 16,,,
elapsed time = 112.90 | seconds power is 5 | number of threads is 16 | block size is 16,,,
elapsed time = 115.84 | seconds power is 6 | number of threads is 16 | block size is 16,,,
elapsed time = 118.81 | seconds power is 7 | number of threads is 16 | block size is 16,,,
elapsed time = 121.77 | seconds power is 8 | number of threads is 16 | block size is 16,,,
elapsed time = 124.76 | seconds power is 9 | number of threads is 16 | block size is 16,,,
elapsed time = 127.70 | seconds power is 10 | number of threads is 16 | block size is 16,,,
elapsed time = 130.66 | seconds power is 11 | number of threads is 16 | block size is 16,,,
elapsed time = 133.65 | seconds power is 12 | number of threads is 16 | block size is 16,,,
elapsed time = 136.60 | seconds power is 13 | number of threads is 16 | block size is 16,,,
elapsed time = 139.56 | seconds power is 14 | number of threads is 16 | block size is 16,,,
elapsed time = 142.57 | seconds power is 15 | number of threads is 16 | block size is 16,,,
elapsed time = 145.57 | seconds power is 16 | number of threads is 16 | block size is 16,,,
elapsed time = 148.53 | seconds power is 2 | number of threads is 16 | block size is 32,,,
elapsed time = 151.46 | seconds power is 3 | number of threads is 16 | block size is 32,,,
elapsed time = 154.39 | seconds power is 4 | number of threads is 16 | block size is 32,,,
elapsed time = 157.40 | seconds power is 5 | number of threads is 16 | block size is 32,,,
elapsed time = 160.32 | seconds power is 6 | number of threads is 16 | block size is 32,,,
elapsed time = 163.29 | seconds power is 7 | number of threads is 16 | block size is 32,,,
elapsed time = 166.32 | seconds power is 8 | number of threads is 16 | block size is 32,,,
elapsed time = 169.24 | seconds power is 9 | number of threads is 16 | block size is 32,,,
elapsed time = 172.15 | seconds power is 10 | number of threads is 16 | block size is 32,,,
elapsed time = 175.13 | seconds power is 11 | number of threads is 16 | block size is 32,,,
elapsed time = 178.07 | seconds power is 12 | number of threads is 16 | block size is 32,,,
elapsed time = 181.00 | seconds power is 13 | number of threads is 16 | block size is 32,,,
elapsed time = 184.00 | seconds power is 14 | number of threads is 16 | block size is 32,,,
elapsed time = 186.93 | seconds power is 15 | number of threads is 16 | block size is 32,,,
elapsed time = 189.87 | seconds power is 16 | number of threads is 16 | block size is 32,,,
elapsed time = 192.81 | seconds power is 2 | number of threads is 16 | block size is 64,,,
elapsed time = 195.74 | seconds power is 3 | number of threads is 16 | block size is 64,,,
elapsed time = 198.67 | seconds power is 4 | number of threads is 16 | block size is 64,,,
elapsed time = 201.55 | seconds power is 5 | number of threads is 16 | block size is 64,,,
elapsed time = 204.43 | seconds power is 6 | number of threads is 16 | block size is 64,,,
elapsed time = 207.36 | seconds power is 7 | number of threads is 16 | block size is 64,,,
elapsed time = 210.29 | seconds power is 8 | number of threads is 16 | block size is 64,,,
elapsed time = 213.22 | seconds power is 9 | number of threads is 16 | block size is 64,,,
elapsed time = 216.15 | seconds power is 10 | number of threads is 16 | block size is 64,,,
elapsed time = 219.06 | seconds power is 11 | number of threads is 16 | block size is 64,,,
elapsed time = 222.01 | seconds power is 12 | number of threads is 16 | block size is 64,,,
elapsed time = 224.96 | seconds power is 13 | number of threads is 16 | block size is 64,,,
elapsed time = 227.95 | seconds power is 14 | number of threads is 16 | block size is 64,,,
elapsed time = 230.87 | seconds power is 15 | number of threads is 16 | block size is 64,,,
elapsed time = 233.79 | seconds power is 16 | number of threads is 16 | block size is 64,,,
2048 16 thread done,,,
